GDPC1,Avg. M-Score,indu return trend,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,WAB,GDPC1_1st_inv_diff,Avg. M-Score_1st_inv_diff,indu return trend_1st_inv_diff,WPSID62 acceleration_1st_inv_diff,T10Y2Y_1st_inv_diff,T10Y2Y trend_1st_inv_diff,T10Y2Y velocity_1st_inv_diff,WAB_1st_inv_diff
-3.2029192789852345,-0.285383960345607,-0.0020652985559844812,12.073687431846508,0.023530314073176184,0.08268017032582414,0.00109333996692694,-1.7100410460504705e-05,15668.402080721014,-2.6351877228957474,-0.0016734485559844812,9.773687431846504,0.1835303140731762,0.26784683699249073,0.00596833996692684,0.0001439106122249953
-33.38032945794667,-0.3650957761038125,-0.0013533212480024855,-18.13074602466805,0.30887782889329185,0.2996912674104751,0.007495642021053431,4.055393173740128e-06,15635.021751263068,-3.00028349899956,-0.0030267698039869667,-8.357058592821545,0.49240814296646807,0.5675381044029658,0.01346398198798027,0.00014796600539873544
-22.48044661979116,-0.11218613816381989,0.004677417410490285,12.492299676390308,0.9638291491595163,1.1832385363415039,0.014508140723302778,8.085368309619053e-06,15612.541304643277,-3.1124696371633798,0.001650647606503318,4.135241083568763,1.4562372921259843,1.7507766407444696,0.02797212271128305,0.00015605137370835448
-46.974786413211206,0.34596445214435617,-0.0030254038756577866,2.5237883478103758,2.169309343313924,1.2987196625992776,-0.0115678900444943,-8.824106044857901e-06,15565.566518230065,-2.7665051850190236,-0.0013747562691544687,6.659029431379139,3.6255466354399086,3.049496303343747,0.016404232666788747,0.00014722726766349658
3.725465758560455,0.1898444776949109,0.0003511893471729128,-3.4038853832961484,-0.48884863970587744,0.010456586211783275,-0.028215834031347614,-5.242767941095435e-06,15569.291983988625,-2.5766607073241126,-0.0010235669219815558,3.2551440480829905,3.136697995734031,3.05995288955553,-0.011811601364558867,0.00014198449972240116
108.86999102688361,-0.1945831588428688,0.002710480439121214,3.800493471446718,-1.3907126947615875,-0.8175202112208818,-0.0005448549280898142,7.245149933039916e-06,15678.16197501551,-2.7712438661669814,0.0016869135171396583,7.055637519529709,1.7459853009724433,2.2424326783346484,-0.012356456292648681,0.00014922964965544106
-44.3295945324037,0.05441415883576907,0.0011446665010781234,-8.192441185987672,-0.47062555235327375,-0.5779465461590444,0.018680626594795992,5.677358568412977e-06,15633.832380483105,-2.7168297073312124,0.0028315800182177817,-1.136803666457963,1.2753597486191695,1.664486132175604,0.006324170302147311,0.00015490700822385405
67.37699068956258,0.14856782438759375,-0.001989811987675422,-8.265545981076457,0.8530033441284277,0.278153336516592,0.008928331326689347,-1.1082078204841423e-05,15701.209371172668,-2.568261882943619,0.0008417680305423596,-9.40234964753442,2.1283630927475974,1.942639468692196,0.015252501628836658,0.00014382493001901262
333.60703973159036,0.16170483943721864,-0.002228031739317053,1.368134077115283,0.6892911911356632,1.0832952664596822,0.005421190610558903,-7.73611473168859e-06,16034.81641090426,-2.4065570435064,-0.0013862637087746934,-8.034215570419137,2.8176542838832606,3.0259347351518784,0.02067369223939556,0.00013608881528732404
17.07039758755505,-0.28499461551112415,0.0004976309809449366,11.595355004766338,1.7174836628060053,1.2389471761294457,0.005641353911064976,1.2470529853489127e-05,16051.886808491814,-2.691551659017524,-0.0008886327278297568,3.5611394343472007,4.535137946689266,4.264881911281324,0.026315046150460535,0.00014855934514081316
62.887344629420426,0.02192452771637249,-0.0008918017113053662,-3.1172493399140584,1.1996780440727848,0.5040800086562708,-0.026458536249247187,-1.5430972906667745e-05,16114.774153121234,-2.6696271313011515,-0.0017804344391351232,0.4438900944331423,5.734815990762051,4.7689619199375946,-0.00014349009878665206,0.0001331283722341454
56.406844560414555,0.16517730971173014,0.0038082640159685737,3.522160625135845,-1.5571994904135829,-0.11070407959230333,-0.006202293167974251,1.9055889528873127e-05,16171.18099768165,-2.5044498215894215,0.0020278295768334505,3.9660507195689867,4.177616500348469,4.658257840345291,-0.006345783266760902,0.00015218426176301855
114.08042465060961,0.11835243955873517,-0.001862939221241685,6.342492293238417,0.2772338370874015,-0.027398793299660135,0.012780121567527898,1.1404635924335547e-05,16285.261422332258,-2.3860973820306866,0.00016489035559176545,10.308543012807403,4.454850337435871,4.630859047045631,0.006434338300766996,0.00016358889768735408
-55.651618908269995,-0.1466287358299093,-0.0013270184691424427,-21.587605016568656,0.18474448478975924,-0.21984154593586747,-0.00795479267667602,-1.0609670005075597e-06,16229.609803423988,-2.5327261178605958,-0.0011621281135506772,-11.279062003761252,4.6395948222256305,4.411017501109763,-0.0015204543759090236,0.00016252793068684653
411.19104081891106,0.07092358311710478,0.0034433414358144045,15.412456174885428,-0.8045068481961783,-0.02483802523558365,0.0027289647220869184,-6.224150410237298e-06,16640.800844242898,-2.461802534743491,0.0022812133222637272,4.133394171124175,3.8350879740294523,4.3861794758741794,0.0012085103461778948,0.00015630378027660922
228.89926439036591,0.12128869982822171,-0.0012190192167298233,2.1809062706764237,0.6516385543745642,-0.23873662392150663,-0.002055066294263795,8.803587941320714e-07,16869.700108633264,-2.340513834915269,0.001062194105533904,6.314300441800599,4.4867265284040165,4.147442851952673,-0.0008465559480859003,0.0001571841390707413
114.81337057925299,0.19733672424358462,-0.0010441785600408971,-12.052388734204218,-0.8904354936420795,-1.2740213836928782,-0.016091151597531897,-1.0844766572209003e-05,16984.513479212517,-2.1431771106716844,1.80155454930068e-05,-5.738088292403619,3.5962910347619372,2.8734214682597945,-0.016937707545617797,0.0001463393724985323
