DATE,GDPC1,WPSID62,WPSID62 trend,WPSID62 velocity,WPSID62 acceleration,T10Y2Y,T10Y2Y trend,T10Y2Y velocity,T10Y2Y acceleration
1976-08-13,,,,,,1.18,,,
1976-08-16,,,,,,1.17,,,
1976-08-17,,,,,,1.18,,,
1976-08-18,,,,,,1.17,,,
1976-08-19,,,,,,1.15,,,
1976-08-20,,,,,,1.08,,,
1976-08-23,,,,,,1.11,,,
1976-08-24,,,,,,1.12,,,
1976-08-25,,,,,,1.16,1.1437916666666665,,
1976-08-26,,,,,,1.14,1.151125,0.007312500000000055,
1976-08-27,,,,,,1.12,1.1584166666666667,0.007125000000000048,-0.00026041666666665186
1976-08-30,,,,,,1.14,1.165375,0.006791666666666751,-0.0002604166666667074
1976-08-31,,,,,,1.16,1.1720000000000002,0.006604166666666633,-0.00014583333333340054
1976-09-01,,63.4,63.33333333333333,-0.3000000000000007,0.34999999999999964,1.14,1.1785833333333333,0.00649999999999995,-0.0001875000000000071
1976-09-02,,,,,,1.13,1.185,0.006229166666666619,-0.00032291666666667274
1976-09-03,,,,,,1.13,1.1910416666666666,0.005854166666666605,-0.0003333333333332411
1976-09-07,,,,,,1.18,1.1967083333333333,0.005562500000000137,-0.00021874999999993427
1976-09-08,,,,,,1.2,1.2021666666666668,0.005416666666666736,-6.25000000001319e-05
1976-09-09,,,,,,1.17,1.2075416666666667,0.005437499999999873,0.00011458333333330684
1976-09-10,,,,,,1.18,1.2130416666666666,0.00564583333333335,0.00015625000000007994
1976-09-13,,,,,,1.17,1.2188333333333334,0.005750000000000033,-4.166666666671759e-05
1976-09-14,,,,,,1.15,1.2245416666666666,0.005562499999999915,-0.00011458333333330684
1976-09-15,,,,,,1.17,1.2299583333333333,0.005520833333333419,6.250000000007638e-05
1976-09-16,,,,,,1.19,1.2355833333333335,0.0056875000000000675,7.291666666658925e-05
1976-09-17,,,,,,1.23,1.2413333333333334,0.005666666666666598,-4.166666666671759e-05
1976-09-20,,,,,,1.18,1.2469166666666667,0.005604166666666632,-4.1666666666606567e-05
1976-09-21,,,,,,1.21,1.2525416666666667,0.0055833333333333846,-4.1666666666606567e-05
1976-09-22,,,,,,1.17,1.2580833333333334,0.005520833333333419,-4.166666666671759e-05
1976-09-23,,,,,,1.19,1.2635833333333335,0.005499999999999949,-8.333333333343518e-05
1976-09-24,,,,,,1.14,1.2690833333333333,0.005354166666666549,-0.0001666666666666483
1976-09-27,,,,,,1.19,1.2742916666666666,0.005166666666666653,-0.0001354166666665546
1976-09-28,,,,,,1.2,1.2794166666666666,0.00508333333333344,-0.00011458333333330684
1976-09-29,,,,,,1.2,1.2844583333333335,0.004937500000000039,-0.00014583333333340054
1976-09-30,,,,,,1.22,1.2892916666666667,0.0047916666666666385,-0.0002604166666667074
1976-10-01,6012.356,63.0,63.266666666666666,0.0,0.5250000000000004,1.25,1.2940416666666668,0.004416666666666624,-0.0005729166666666452
1976-10-04,,,,,,1.27,1.298125,0.003645833333333348,-0.00064583333333329
1976-10-05,,,,,,1.28,1.3013333333333335,0.0031250000000000444,-0.00033333333333335213
1976-10-06,,,,,,1.33,1.304375,0.002979166666666644,-0.00013541666666666563
1976-10-07,,,,,,1.34,1.3072916666666667,0.002854166666666713,1.0416666666679397e-05
1976-10-08,,,,,,1.51,1.3100833333333335,0.0030000000000000027,0.00028124999999995515
1976-10-12,,,,,,1.55,1.3132916666666667,0.0034166666666666234,0.00034375000000003153
1976-10-13,,,,,,1.53,1.3169166666666667,0.0036875000000000657,0.00015625000000002442
1976-10-14,,,,,,1.53,1.3206666666666669,0.0037291666666666723,-8.333333333343518e-05
1976-10-15,,,,,,1.56,1.324375,0.0035208333333331954,-0.00027083333333333126
1976-10-18,,,,,,1.54,1.3277083333333333,0.0031875000000000098,-0.0003229166666665617
1976-10-19,,,,,,1.5,1.33075,0.002875000000000072,-0.0004375000000000351
1976-10-20,,,,,,1.43,1.3334583333333334,0.0023124999999999396,-0.0005833333333333801
1976-10-21,,,,,,1.41,1.335375,0.0017083333333333117,-0.0004166666666666208
1976-10-22,,,,,,1.41,1.336875,0.001479166666666698,-0.0001874999999999516
1976-10-25,,,,,,1.42,1.3383333333333334,0.0013333333333334085,-0.00015624999999996891
1976-10-26,,,,,,1.43,1.3395416666666669,0.0011666666666667602,-9.375000000011458e-05
1976-10-27,,,,,,1.44,1.340666666666667,0.0011458333333331794,-5.2083333333396986e-05
1976-10-28,,,,,,1.42,1.3418333333333332,0.0010624999999999662,-0.0001354166666665546
1976-10-29,,,,,,1.39,1.3427916666666668,0.0008750000000000702,-0.00013541666666666563
1976-11-01,,63.4,63.63333333333333,0.75,0.22499999999999964,1.35,1.3435833333333334,0.000791666666666635,-9.375000000005906e-05
1976-11-03,,,,,,1.37,1.344375,0.000687499999999952,-0.0001666666666666483
1976-11-04,,,,,,1.43,1.3449583333333333,0.00045833333333333837,-0.00012499999999998623
1976-11-05,,,,,,1.4,1.3452916666666668,0.00043749999999997957,9.374999999994804e-05
1976-11-08,,,,,,1.42,1.3458333333333332,0.0006458333333332344,0.0001770833333333277
1976-11-09,,,,,,1.39,1.3465833333333332,0.000791666666666635,0.00013541666666672114
1976-11-10,,,,,,1.42,1.3474166666666665,0.0009166666666666767,0.00013541666666672114
1976-11-12,,,,,,1.42,1.3484166666666666,0.0010625000000000773,0.00011458333333336235
1976-11-15,,,,,,1.41,1.3495416666666666,0.0011458333333334014,9.374999999994804e-05
1976-11-16,,,,,,1.47,1.3507083333333334,0.0012499999999999734,0.0002083333333333104
1976-11-17,,,,,,1.5,1.3520416666666666,0.0015625000000000222,0.00029166666666669006
1976-11-18,,,,,,1.5,1.3538333333333334,0.0018333333333333535,0.00011458333333325132
1976-11-19,,,,,,1.57,1.3557083333333333,0.0017916666666665249,-0.0001666666666666483
1976-11-22,,,,,,1.61,1.3574166666666665,0.0015000000000000568,-0.00023958333333323756
1976-11-23,,,,,,1.57,1.3587083333333334,0.0013125000000000497,2.0833333333303283e-05
1976-11-24,,,,,,1.58,1.3600416666666666,0.0015416666666666634,0.00022916666666666918
1976-11-26,,,,,,1.58,1.3617916666666667,0.001770833333333388,5.2083333333341475e-05
1976-11-29,,,,,,1.56,1.3635833333333334,0.0016458333333333464,-0.00015625000000002442
1976-11-30,,,,,,1.59,1.3650833333333334,0.0014583333333333393,-1.0416666666734908e-05
1976-12-01,,64.5,64.06666666666666,0.4499999999999993,-0.07499999999999929,1.57,1.3665,0.0016249999999998765,0.0001875000000000071
1976-12-02,,,,,,1.58,1.3683333333333332,0.0018333333333333535,1.0416666666734908e-05
1976-12-03,,,,,,1.55,1.3701666666666668,0.0016458333333333464,-0.00023958333333334858
1976-12-06,,,,,,1.5,1.3716249999999999,0.0013541666666666563,-0.00013541666666661012
1976-12-07,,,,,,1.47,1.372875,0.0013750000000001261,0.00012499999999998623
1976-12-08,,,,,,1.48,1.3743750000000001,0.0016041666666666288,0.0001666666666665373
1976-12-09,,,,,,1.48,1.3760833333333333,0.0017083333333332007,8.333333333337967e-05
1976-12-10,,,,,,1.51,1.3777916666666665,0.001770833333333388,6.25000000001319e-05
1976-12-13,,,,,,1.47,1.379625,0.0018333333333334645,-4.166666666671759e-05
1976-12-14,,,,,,1.5,1.3814583333333335,0.001687499999999953,-0.00019791666666674201
1976-12-15,,,,,,1.5,1.383,0.0014374999999999805,-0.00013541666666661012
1976-12-16,,,,,,1.48,1.3843333333333334,0.0014166666666667327,2.0833333333303283e-05
1976-12-17,,,,,,1.48,1.3858333333333335,0.001479166666666587,-2.0833333333358794e-05
1976-12-20,,,,,,1.5,1.3872916666666666,0.001375000000000015,-7.291666666658925e-05
1976-12-21,,,,,,1.48,1.3885833333333335,0.0013333333333334085,0.00010416666666662744
1976-12-22,,,,,,1.52,1.3899583333333334,0.00158333333333327,0.00026041666666665186
1976-12-23,,,,,,1.48,1.39175,0.0018541666666667123,0.00010416666666668295
1976-12-27,,,,,,1.47,1.3936666666666668,0.0017916666666666359,-0.00010416666666668295
1976-12-28,,,,,,1.47,1.3953333333333333,0.0016458333333333464,-0.00012499999999998623
1976-12-29,,,,,,1.45,1.3969583333333335,0.0015416666666666634,-0.0001770833333333277
1976-12-30,,,,,,1.42,1.3984166666666666,0.001291666666666691,-0.00024999999999997247
1976-12-31,,,,,,1.47,1.399541666666667,0.0010416666666667185,-0.00016666666666675933
1977-01-01,6083.391,64.3,64.83333333333333,0.6000000000000014,0.34999999999999964,,,,
1977-01-03,,,,,,1.42,1.4005,0.0009583333333331723,-8.333333333337967e-05
1977-01-04,,,,,,1.4,1.4014583333333333,0.0008749999999999591,-0.00012499999999993072
1977-01-05,,,,,,1.4,1.40225,0.0007083333333333108,-0.00031249999999993783
1977-01-06,,,,,,1.36,1.4028749999999999,0.0002500000000000835,-0.0005833333333332691
1977-01-07,,,,,,1.39,1.4027500000000002,-0.00045833333333322734,-0.0005312500000000941
1977-01-10,,,,,,1.41,1.4019583333333334,-0.0008125000000001048,-0.0002187500000000453
1977-01-11,,,,,,1.41,1.401125,-0.0008958333333333179,-9.374999999989253e-05
1977-01-12,,,,,,1.42,1.4001666666666668,-0.0009999999999998899,-8.333333333332416e-05
1977-01-13,,,,,,1.39,1.3991250000000002,-0.0010624999999999662,-1.0416666666679397e-05
1977-01-14,,,,,,1.32,1.3980416666666668,-0.0010208333333332487,0.00024999999999997247
1977-01-17,,,,,,1.3,1.3970833333333337,-0.0005625000000000213,0.000593749999999893
1977-01-18,,,,,,1.3,1.3969166666666668,0.0001666666666665373,0.0005104166666666243
1977-01-19,,,,,,1.26,1.3974166666666668,0.00045833333333322734,7.291666666675578e-05
1977-01-20,,,,,,1.25,1.3978333333333333,0.00031250000000004885,-0.00022916666666655816
1977-01-21,,,,,,1.26,1.3980416666666668,1.1102230246251565e-16,-0.00032291666666672825
1977-01-24,,,,,,1.25,1.3978333333333335,-0.00033333333333340764,-0.0002187500000000453
1977-01-25,,,,,,1.24,1.397375,-0.00043749999999997957,1.0416666666679397e-05
1977-01-26,,,,,,1.24,1.3969583333333335,-0.00031250000000004885,0.00019791666666657548
1977-01-27,,,,,,1.17,1.39675,-4.166666666682861e-05,0.0002187500000000453
1977-01-28,,,,,,1.18,1.3968749999999999,0.00012500000000004174,-1.0416666666568375e-05
1977-01-31,,,,,,1.22,1.397,-6.249999999996536e-05,-0.00028125000000001066
1977-02-01,,65.7,65.53333333333333,1.1499999999999986,0.34999999999999787,1.21,1.39675,-0.00043749999999997957,-0.000343749999999976
1977-02-02,,,,,,1.19,1.396125,-0.0007499999999999174,-0.00022916666666666918
1977-02-03,,,,,,1.26,1.39525,-0.0008958333333333179,-4.166666666671759e-05
1977-02-04,,,,,,1.25,1.3943333333333334,-0.0008333333333333526,6.250000000002087e-05
1977-02-07,,,,,,1.3,1.3935833333333334,-0.0007708333333332762,-5.2083333333341475e-05
1977-02-08,,,,,,1.29,1.3927916666666669,-0.0009375000000000355,-0.00027083333333338677
1977-02-09,,,,,,1.33,1.3917083333333333,-0.0013125000000000497,-0.0004062500000000524
1977-02-10,,,,,,1.3,1.3901666666666668,-0.0017500000000001403,-0.0004270833333333557
1977-02-11,,,,,,1.34,1.388208333333333,-0.002166666666666761,-0.00045833333333322734
1977-02-14,,,,,,1.32,1.3858333333333333,-0.002666666666666595,-0.0004895833333332655
1977-02-15,,,,,,1.32,1.3828749999999999,-0.003145833333333292,-0.00031249999999999334
1977-02-16,,,,,,1.32,1.3795416666666667,-0.0032916666666665817,-2.0833333333358794e-05
1977-02-17,,,,,,1.27,1.3762916666666667,-0.0031875000000000098,6.249999999996536e-05
1977-02-18,,,,,,1.35,1.3731666666666666,-0.003166666666666651,-7.291666666670027e-05
1977-02-22,,,,,,1.33,1.3699583333333334,-0.0033333333333334103,-0.00029166666666674557
1977-02-23,,,,,,1.36,1.3664999999999998,-0.003750000000000142,-0.0004062499999999414
1977-02-24,,,,,,1.3,1.362458333333333,-0.004145833333333293,-0.00018749999999989608
1977-02-25,,,,,,1.34,1.3582083333333332,-0.004124999999999934,0.0001770833333333277
1977-02-28,,,,,,1.37,1.3542083333333332,-0.0037916666666666377,0.0004270833333333002
1977-03-01,,66.6,66.86666666666666,1.2999999999999972,-0.3249999999999993,1.33,1.350625,-0.003270833333333334,0.0005208333333333037
1977-03-02,,,,,,1.33,1.3476666666666666,-0.00275000000000003,0.0004062499999999969
1977-03-03,,,,,,1.35,1.345125,-0.00245833333333334,0.00013541666666672114
1977-03-04,,,,,,1.38,1.3427499999999999,-0.002479166666666588,-0.00010416666666668295
1977-03-07,,,,,,1.38,1.3401666666666667,-0.002666666666666706,-9.375000000011458e-05
1977-03-08,,,,,,1.38,1.3374166666666665,-0.002666666666666817,5.2083333333396986e-05
1977-03-09,,,,,,1.38,1.334833333333333,-0.002562499999999912,5.2083333333396986e-05
1977-03-10,,,,,,1.38,1.3322916666666667,-0.002562500000000023,3.124999999992717e-05
1977-03-11,,,,,,1.35,1.329708333333333,-0.0025000000000000577,9.375000000011458e-05
1977-03-14,,,,,,1.39,1.3272916666666665,-0.002374999999999794,5.551115123125783e-17
1977-03-15,,,,,,1.38,1.3249583333333335,-0.0024999999999999467,-0.00019791666666679752
1977-03-16,,,,,,1.36,1.3222916666666666,-0.002770833333333389,-0.0002187500000000453
1977-03-17,,,,,,1.33,1.3194166666666667,-0.0029375000000000373,-0.00013541666666661012
1977-03-18,,,,,,1.36,1.3164166666666666,-0.0030416666666666092,-4.1666666666606567e-05
1977-03-21,,,,,,1.4,1.3133333333333335,-0.0030208333333332504,7.291666666664476e-05
1977-03-22,,,,,,1.39,1.310375,-0.0028958333333333197,0.00015624999999996891
1977-03-23,,,,,,1.4,1.3075416666666668,-0.0027083333333333126,0.0002083333333333104
1977-03-24,,,,,,1.39,1.3049583333333334,-0.002479166666666699,0.00011458333333325132
1977-03-25,,,,,,1.38,1.3025833333333334,-0.00247916666666681,-5.2083333333341475e-05
1977-03-28,,,,,,1.36,1.2999999999999998,-0.002583333333333382,-1.0416666666568375e-05
1977-03-29,,,,,,1.39,1.2974166666666667,-0.0024999999999999467,0.00010416666666662744
1977-03-30,,,,,,1.39,1.295,-0.002375000000000127,0.00012499999999998623
1977-03-31,,,,,,1.41,1.2926666666666664,-0.0022499999999999742,0.00011458333333341786
1977-04-01,6201.659,68.3,67.5,0.5,-1.3499999999999979,1.41,1.2905,-0.0021458333333332913,3.124999999998268e-05
1977-04-04,,,,,,1.41,1.2883749999999998,-0.002187500000000009,1.0416666666679397e-05
1977-04-05,,,,,,1.46,1.286125,-0.0021249999999999325,0.0001979166666666865
1977-04-06,,,,,,1.42,1.284125,-0.0017916666666666359,0.00030208333333325843
1977-04-07,,,,,,1.41,1.2825416666666667,-0.0015208333333334156,0.0001770833333332722
1977-04-11,,,,,,1.43,1.2810833333333331,-0.0014375000000000915,3.1250000000149214e-05
1977-04-12,,,,,,1.41,1.2796666666666665,-0.0014583333333331172,-4.1666666666551055e-05
1977-04-13,,,,,,1.4,1.278166666666667,-0.0015208333333331936,-2.0833333333525328e-05
1977-04-14,,,,,,1.49,1.2766250000000001,-0.0015000000000001679,6.249999999990985e-05
1977-04-15,,,,,,1.47,1.2751666666666666,-0.001395833333333374,3.12500000000937e-05
1977-04-18,,,,,,1.45,1.2738333333333334,-0.0014374999999999805,-0.00012499999999998623
1977-04-19,,,,,,1.43,1.2722916666666666,-0.0016458333333333464,-0.00016666666666670382
1977-04-20,,,,,,1.37,1.2705416666666667,-0.001770833333333388,-0.00013541666666666563
1977-04-21,,,,,,1.39,1.2687499999999998,-0.0019166666666666776,-0.000145833333333234
1977-04-22,,,,,,1.37,1.2667083333333333,-0.002062499999999856,-3.124999999998268e-05
1977-04-25,,,,,,1.39,1.264625,-0.001979166666666643,9.374999999989253e-05
1977-04-26,,,,,,1.38,1.26275,-0.001875000000000071,6.250000000002087e-05
1977-04-27,,,,,,1.37,1.260875,-0.0018541666666666012,5.2083333333396986e-05
1977-04-28,,,,,,1.37,1.2590416666666668,-0.001770833333333277,-5.2083333333396986e-05
1977-04-29,,,,,,1.31,1.2573333333333334,-0.001958333333333395,-0.00035416666666671093
1977-05-01,,67.6,67.13333333333333,-1.3999999999999986,-0.9749999999999979,,,,
1977-05-02,,,,,,1.3,1.255125,-0.002479166666666699,-0.0004270833333333002
1977-05-03,,,,,,1.29,1.252375,-0.0028124999999999956,-0.00026041666666665186
1977-05-04,,,,,,1.34,1.2495,-0.0030000000000000027,-0.00023958333333334858
1977-05-05,,,,,,1.31,1.246375,-0.0032916666666666927,-0.00022916666666666918
1977-05-06,,,,,,1.26,1.2429166666666667,-0.003458333333333341,-9.374999999994804e-05
1977-05-09,,,,,,1.25,1.2394583333333333,-0.003479166666666589,-6.250000000002087e-05
1977-05-10,,,,,,1.25,1.2359583333333335,-0.0035833333333333828,-9.375000000005906e-05
1977-05-11,,,,,,1.18,1.2322916666666666,-0.003666666666666707,-6.249999999996536e-05
1977-05-12,,,,,,1.18,1.228625,-0.0037083333333333135,-3.125000000003819e-05
1977-05-13,,,,,,1.2,1.224875,-0.0037291666666667833,-0.00010416666666668295
1977-05-16,,,,,,1.2,1.2211666666666665,-0.003916666666666679,-0.0003229166666666172
1977-05-17,,,,,,1.2,1.2170416666666666,-0.004375000000000018,-0.0004270833333333557
1977-05-18,,,,,,1.19,1.2124166666666665,-0.004770833333333391,-0.00029166666666657903
1977-05-19,,,,,,1.12,1.2074999999999998,-0.004958333333333176,-9.374999999994804e-05
1977-05-20,,,,,,1.06,1.2025000000000001,-0.004958333333333287,-4.166666666682861e-05
1977-05-23,,,,,,1.08,1.1975833333333332,-0.005041666666666833,-0.00010416666666668295
1977-05-24,,,,,,1.11,1.1924166666666665,-0.005166666666666653,-3.124999999992717e-05
1977-05-25,,,,,,1.16,1.18725,-0.005104166666666687,-1.0416666666679397e-05
1977-05-26,,,,,,1.18,1.182208333333333,-0.0051875000000000115,-0.0001874999999999516
1977-05-27,,,,,,1.18,1.176875,-0.005479166666666591,-0.00028124999999995515
1977-05-31,,,,,,1.2,1.17125,-0.005749999999999922,-0.0002083333333333659
1977-06-01,,65.5,65.93333333333332,-1.4499999999999957,0.29999999999999893,1.14,1.165375,-0.005895833333333322,-2.0833333333414306e-05
1977-06-02,,,,,,1.19,1.1594583333333333,-0.0057916666666667505,0.00011458333333330684
1977-06-03,,,,,,1.17,1.1537916666666665,-0.005666666666666709,0.00011458333333336235
1977-06-06,,,,,,1.19,1.1481249999999998,-0.005562500000000026,0.00011458333333336235
1977-06-07,,,,,,1.19,1.1426666666666665,-0.005437499999999984,3.125000000003819e-05
1977-06-08,,,,,,1.21,1.1372499999999999,-0.005499999999999949,-3.125000000003819e-05
1977-06-09,,,,,,1.19,1.1316666666666666,-0.00550000000000006,0.00011458333333336235
1977-06-10,,,,,,1.15,1.1262499999999998,-0.005270833333333225,6.250000000007638e-05
1977-06-13,,,,,,1.14,1.1211250000000001,-0.005374999999999908,-0.0003958333333334285
1977-06-14,,,,,,1.14,1.1155,-0.006062500000000082,-0.0005729166666667007
1977-06-15,,,,,,1.12,1.109,-0.006520833333333309,-0.00023958333333329307
1977-06-16,,,,,,1.12,1.1024583333333333,-0.006541666666666668,0.0
1977-06-17,,,,,,1.14,1.0959166666666667,-0.006520833333333309,8.333333333332416e-05
1977-06-20,,,,,,1.16,1.0894166666666667,-0.0063750000000000195,0.000197916666666631
1977-06-21,,,,,,1.14,1.0831666666666666,-0.006125000000000047,0.0001979166666666865
1977-06-22,,,,,,1.13,1.0771666666666666,-0.0059791666666666465,4.166666666671759e-05
1977-06-23,,,,,,1.14,1.0712083333333333,-0.006041666666666612,-0.00021874999999998979
1977-06-24,,,,,,1.1,1.0650833333333334,-0.006416666666666626,-0.00047916666666669716
1977-06-27,,,,,,1.14,1.058375,-0.007000000000000006,-0.0004479166666667145
1977-06-28,,,,,,1.1,1.0510833333333334,-0.007312500000000055,-0.0001666666666666483
1977-06-29,,,,,,1.14,1.04375,-0.007333333333333303,2.0833333333414306e-05
1977-06-30,,,,,,1.12,1.0364166666666668,-0.0072708333333332265,0.00013541666666666563
1977-07-01,6313.559,64.7,64.69999999999999,-0.8000000000000007,0.47499999999999787,1.22,1.0292083333333335,-0.007062499999999972,0.00018749999999989608
1977-07-05,,,,,,1.23,1.0222916666666668,-0.006895833333333434,6.249999999996536e-05
1977-07-06,,,,,,1.23,1.0154166666666666,-0.006937500000000041,-5.2083333333285964e-05
1977-07-07,,,,,,1.14,1.0084166666666667,-0.007000000000000006,-0.00014583333333334503
1977-07-08,,,,,,1.12,1.0014166666666666,-0.007229166666666731,-0.00031249999999999334
1977-07-11,,,,,,1.11,0.9939583333333333,-0.007624999999999993,-0.00026041666666659635
1977-07-12,,,,,,1.1,0.9861666666666666,-0.007749999999999924,-7.291666666664476e-05
1977-07-13,,,,,,1.09,0.9784583333333334,-0.007770833333333282,-8.333333333337967e-05
1977-07-15,,,,,,1.05,0.9706250000000001,-0.007916666666666683,-0.0002083333333333659
1977-07-18,,,,,,1.04,0.9626250000000001,-0.008187500000000014,-0.0002604166666666796
1977-07-19,,,,,,1.02,0.95425,-0.008437500000000042,-0.0001770833333333277
1977-07-20,,,,,,0.97,0.94575,-0.00854166666666667,-0.00013541666666661012
1977-07-21,,,,,,0.94,0.9371666666666667,-0.008708333333333262,-0.00013541666666666563
1977-07-22,,,,,,0.96,0.9283333333333335,-0.008812500000000001,-1.0416666666707153e-05
1977-07-25,,,,,,0.99,0.9195416666666667,-0.008729166666666677,0.00014583333333334503
1977-07-26,,,,,,1.0,0.9108750000000001,-0.00852083333333331,0.00027083333333333126
1977-07-27,,,,,,0.99,0.9025000000000001,-0.008187500000000014,0.0003333333333333244
1977-07-28,,,,,,0.93,0.8945000000000001,-0.007854166666666662,0.00023958333333334858
1977-07-29,,,,,,0.92,0.8867916666666668,-0.007708333333333317,9.37499999999758e-05
1977-08-01,,63.9,64.1,-0.5,0.4250000000000007,0.94,0.8790833333333334,-0.0076666666666667105,0.00014583333333328952
1977-08-02,,,,,,0.9,0.8714583333333333,-0.007416666666666738,0.0002604166666666796
1977-08-03,,,,,,0.89,0.86425,-0.007145833333333351,0.00015625000000005218
1977-08-04,,,,,,0.91,0.8571666666666666,-0.007104166666666634,0.00014583333333337278
1977-08-05,,,,,,0.89,0.8500416666666667,-0.006854166666666606,0.0003958333333333175
1977-08-08,,,,,,0.89,0.8434583333333334,-0.006312499999999999,0.0003749999999999587
1977-08-09,,,,,,0.87,0.8374166666666667,-0.006104166666666688,4.166666666668983e-05
1977-08-10,,,,,,0.87,0.83125,-0.006229166666666619,-9.37499999999758e-05
1977-08-11,,,,,,0.83,0.8249583333333335,-0.00629166666666664,-3.125000000003819e-05
1977-08-12,,,,,,0.8,0.8186666666666668,-0.006291666666666695,0.00010416666666662744
1977-08-15,,,,,,0.77,0.8123750000000001,-0.006083333333333385,0.00035416666666668317
1977-08-16,,,,,,0.74,0.8065,-0.005583333333333329,0.00040625000000002465
1977-08-17,,,,,,0.72,0.8012083333333334,-0.005270833333333336,0.00010416666666662744
1977-08-18,,,,,,0.74,0.7959583333333333,-0.005375000000000074,-0.00019791666666665875
1977-08-19,,,,,,0.73,0.7904583333333333,-0.005666666666666653,-0.0003020833333332862
1977-08-22,,,,,,0.73,0.784625,-0.0059791666666666465,-0.00028125000000001066
1977-08-23,,,,,,0.72,0.7785,-0.0062291666666666745,-0.00022916666666666918
1977-08-24,,,,,,0.68,0.7721666666666667,-0.006437499999999985,-9.37499999999758e-05
1977-08-25,,,,,,0.7,0.765625,-0.006416666666666626,9.37499999999758e-05
1977-08-26,,,,,,0.65,0.7593333333333334,-0.006250000000000033,9.374999999994804e-05
1977-08-29,,,,,,0.69,0.7531249999999999,-0.00622916666666673,2.083333333338655e-05
1977-08-30,,,,,,0.71,0.746875,-0.00620833333333326,2.0833333333358794e-05
1977-08-31,,,,,,0.69,0.7407083333333334,-0.0061875000000000124,-2.083333333338655e-05
1977-09-01,,63.7,63.86666666666666,0.05000000000000071,0.6750000000000007,0.73,0.7344999999999999,-0.006250000000000033,-5.208333333331372e-05
1977-09-02,,,,,,0.71,0.7282083333333333,-0.00629166666666664,8.333333333335191e-05
1977-09-06,,,,,,0.72,0.7219166666666667,-0.0060833333333333295,0.0002812499999999829
1977-09-07,,,,,,0.72,0.7160416666666667,-0.005729166666666674,0.00026041666666665186
1977-09-08,,,,,,0.74,0.7104583333333333,-0.005562500000000026,0.000125000000000014
1977-09-09,,,,,,0.6,0.7049166666666666,-0.005479166666666646,9.375000000003131e-05
1977-09-12,,,,,,0.6,0.6995,-0.005374999999999963,6.249999999999312e-05
1977-09-13,,,,,,0.62,0.6941666666666667,-0.00535416666666666,-2.0833333333358794e-05
1977-09-14,,,,,,0.6,0.6887916666666667,-0.005416666666666681,-1.0416666666679397e-05
1977-09-15,,,,,,0.63,0.6833333333333333,-0.005375000000000019,0.00013541666666666563
1977-09-16,,,,,,0.64,0.6780416666666667,-0.0051458333333333495,0.00021874999999998979
1977-09-19,,,,,,0.66,0.6730416666666666,-0.004937500000000039,0.00022916666666666918
1977-09-20,,,,,,0.66,0.6681666666666666,-0.004687500000000011,0.0002187500000000453
1977-09-21,,,,,,0.65,0.6636666666666666,-0.0044999999999999485,-2.083333333333104e-05
1977-09-22,,,,,,0.54,0.6591666666666667,-0.004729166666666673,-0.00028125000000001066
